Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalPorchSF,TotalBath
1286,50,RM,9.977528616728183,Pave,3,Lvl,0,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,1,CBlock,3,3,3,5,0,5,0,780,185.0332364885655,GasA,0,Y,1,825,587,0,7.401168745769443,0,0,1,0,4,1,3,6,6,1,Detchd,2,1,118.26892625918688,4,4,2,45,0,0,0,0,0,5,2009,WD,Normal,132500,19.8775883098708,9.530399214473766,1.0
1287,20,RL,10.62244794132342,Pave,3,Lvl,0,Inside,0,NWAmes,Feedr,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451,3,4,CBlock,3,3,3,0,569,4,81,678,274.81153291244306,GasA,4,Y,4,1328,0,0,7.337378464062153,1,0,1,1,3,1,3,6,6,2,Attchd,2,2,198.41594373273853,4,4,2,0,26,0,0,0,0,6,2010,WD,Normal,143000,20.91977696981113,7.138075348198073,2.5
1288,20,RL,12.404999847440825,Pave,0,Low,0,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,4,4,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621,3,2,CBlock,3,3,0,4,812,5,0,812,319.09378806590547,GasA,1,Y,4,1582,0,0,7.519470455205625,0,1,2,0,4,1,3,7,6,0,Attchd,2,2,154.9976189655485,4,4,0,168,198,0,0,0,0,6,2006,WD,Normal,190000,21.984440892436783,26.165951142731437,2.5
1289,120,RL,9.902258747942104,Pave,0,Lvl,0,Inside,0,StoneBr,Norm,Norm,TwnhsE,1Story,7,4,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0,2,4,PConc,2,3,3,2,1158,5,0,343,300.9718688924911,GasA,0,Y,4,1659,0,0,7.568951214040777,1,0,2,0,2,1,0,5,6,1,Attchd,0,2,189.48990703926074,4,4,2,212,59,0,0,0,0,10,2009,WD,Normal,278000,21.901132200123474,22.784075961528952,3.0
1290,60,RL,10.78524293887068,Pave,0,Lvl,0,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,7,4,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788,2,4,PConc,2,3,2,5,0,5,0,1085,236.50000938899635,GasA,0,Y,4,1120,850,0,7.7479599422895244,0,0,2,1,3,1,0,8,6,1,BuiltIn,0,3,264.9204830515341,4,4,2,177,74,0,0,0,0,10,2006,New,Partial,281000,21.70735456277908,21.987961022668344,2.5
1291,80,RL,11.110521930110306,Pave,0,Lvl,0,Corner,0,NAmes,Norm,Norm,1Fam,SLvl,4,6,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86,3,4,PConc,3,3,0,2,1014,5,0,138,247.26801697883081,GasA,4,Y,4,1152,0,0,7.189602917283217,1,0,1,0,3,1,3,6,6,1,Attchd,1,2,184.8348505634318,4,4,2,227,0,0,0,0,0,4,2010,WD,Normal,180500,20.1439032289869,20.98269831021306,2.0
1292,160,RM,8.345898964876344,Pave,3,Lvl,0,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268,3,4,CBlock,3,3,3,0,231,5,0,399,157.83526847894083,GasA,4,Y,4,630,672,0,7.316819043594969,0,0,2,1,3,1,3,6,6,0,Detchd,2,1,112.71848153283588,4,4,2,185,0,0,0,0,0,2,2009,WD,Normal,119500,19.215620749232944,19.06389679822516,2.5
1293,70,RM,10.102309313640163,Pave,3,Lvl,0,Corner,0,OldTown,Norm,Norm,1Fam,2Story,4,3,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,Stone,3,3,3,5,0,5,0,994,221.59260257711387,GasA,4,N,4,1378,994,0,7.941640095894329,0,0,2,0,4,2,3,11,3,0,Attchd,1,1,168.47950504399296,4,4,2,0,287,0,0,0,0,12,2009,WD,Normal,107500,22.267113525533475,23.39687184059724,2.0
1294,60,RL,10.669094355609857,Pave,3,Lvl,0,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,6,4,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0,3,4,PConc,2,3,3,2,194,5,0,638,194.1341093946477,GasA,4,Y,4,832,832,0,7.572084863225582,0,0,2,1,4,1,3,8,6,1,Attchd,1,2,198.41594373273853,4,4,2,0,28,0,0,259,0,3,2006,WD,Normal,162900,20.57775807642116,23.39687184059724,2.5
1295,20,RL,10.383354769551229,Pave,3,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,6,1955,1990,Hip,CompShg,WdShing,Plywood,None,0,3,4,CBlock,3,3,3,4,167,5,0,697,199.66093546684243,GasA,4,Y,4,864,0,0,6.891001527359686,1,0,1,0,2,1,3,5,6,0,Detchd,2,2,211.78522968974394,4,4,0,0,0,0,0,0,0,4,2006,WD,Normal,115000,18.64550585425252,0.0,2.0
1296,20,RL,10.4196895772542,Pave,3,Lvl,0,Inside,0,NAmes,Feedr,Norm,1Fam,1Story,4,4,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168,3,4,CBlock,3,3,0,1,1016,5,0,36,231.1330781631038,GasA,2,Y,4,1052,0,0,7.095289304570917,1,0,1,1,3,1,3,5,6,0,Attchd,1,1,121.02163915957841,4,4,2,356,0,0,0,0,0,11,2006,WD,Normal,138500,19.660766868766554,25.835909460103483,2.5
1297,20,RL,10.466069050393866,Pave,3,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,5,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148,3,2,CBlock,3,3,2,0,776,5,0,344,242.14601413065046,GasA,2,Y,4,1128,0,0,7.167731466708868,1,0,2,0,3,1,3,6,6,0,Attchd,1,2,197.49692631846932,4,4,2,192,20,123,0,0,0,12,2008,WD,Normal,155000,20.01204362080657,25.124957959575056,3.0
1298,180,RM,9.341540386233207,Pave,3,Lvl,0,Inside,0,Edwards,Norm,Norm,TwnhsE,SFoyer,5,4,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82,3,4,PConc,2,3,1,2,547,5,0,0,142.06762761060114,GasA,2,Y,4,1072,0,0,7.1148450867476445,1,0,2,0,2,1,3,5,6,0,Basment,0,2,197.49692631846932,4,4,2,0,44,0,0,0,0,6,2006,New,Partial,140000,18.318973340227522,9.420738574882304,3.0
1299,60,RL,13.185515639162054,Pave,2,Bnk,0,Corner,0,Edwards,Feedr,Norm,1Fam,2Story,9,4,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796,0,4,PConc,0,3,1,2,5644,5,0,466,852.1746809788466,GasA,0,Y,4,4692,950,0,8.848184136927754,2,0,2,1,3,1,0,12,6,3,Attchd,0,2,443.3085349195839,4,4,2,214,292,0,0,0,480,1,2008,New,Partial,160000,30.650304000721437,30.325576130123963,4.5
1300,20,RL,10.270248808911598,Pave,3,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,6,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0,3,4,CBlock,3,3,3,3,340,4,906,0,262.10517480001533,GasA,0,Y,4,1246,0,0,7.271115450082258,1,0,1,1,3,1,2,6,6,0,Attchd,1,1,126.82408860682371,4,4,2,218,0,0,0,0,0,5,2010,WD,Normal,154000,20.56899036783387,20.589979126411738,2.5
1301,60,RL,10.748267723617182,Pave,0,Lvl,0,CulDSac,0,Gilbert,Norm,Norm,1Fam,2Story,6,4,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344,2,4,PConc,2,3,3,2,694,5,0,284,218.93551168456634,GasA,0,Y,4,1005,978,0,7.75481620652011,0,0,2,1,3,1,2,9,6,1,Attchd,0,2,186.7000883130451,4,4,2,0,0,0,0,0,0,5,2009,WD,Normal,225000,21.52940465979267,0.0,2.5
1302,70,RL,10.270248808911598,Pave,0,Bnk,0,Inside,0,Crawfor,Norm,Norm,1Fam,2Story,5,6,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,CBlock,3,3,3,1,547,5,0,224,183.44229081761048,GasA,1,Y,4,753,741,0,7.459901849116267,0,0,1,0,3,1,2,7,6,2,Attchd,2,1,94.57669101077836,4,4,1,0,0,0,0,224,0,11,2009,WD,Normal,177500,20.052341551395187,20.852805760738832,1.0
1303,60,RL,10.666471187656034,Pave,3,Lvl,0,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,7,4,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391,2,4,PConc,2,3,3,2,740,5,0,425,249.33822109057982,GasA,0,Y,4,1203,1323,0,8.0072955931714,1,0,2,1,4,1,2,8,6,1,Attchd,1,3,290.6961763563326,4,4,2,309,78,0,0,0,0,12,2006,WD,Normal,290000,22.810367616642292,26.842476939004978,3.5
1304,20,RL,10.464243834713608,Pave,3,Lvl,0,Inside,0,Somerst,Norm,Norm,1Fam,1Story,6,4,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228,2,4,PConc,2,3,0,5,0,5,0,1616,317.9262580564567,GasA,0,Y,4,1616,0,0,7.541607755397124,0,0,2,0,3,1,2,7,6,0,Attchd,1,3,287.89031423338616,4,4,2,208,59,0,0,0,0,4,2006,WD,Normal,232000,22.031115429537444,22.62763516358307,2.0
1305,160,RM,9.227467432722785,Pave,3,Lvl,0,Inside,0,Edwards,Norm,Norm,TwnhsE,2Story,6,4,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117,2,4,PConc,2,3,3,5,0,5,0,976,218.60258329504967,GasA,0,Y,4,976,732,0,7.599264203225311,0,0,2,0,3,1,2,7,0,0,Detchd,2,2,151.74820436347926,4,4,2,0,40,0,0,0,0,4,2006,WD,Normal,130000,20.97796234307951,8.967365270301489,2.0
1306,20,RL,11.01819343302679,Pave,0,Lvl,0,Corner,0,NridgHt,Norm,Norm,1Fam,1Story,8,4,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300,2,4,PConc,0,3,3,2,1572,5,0,80,323.168424187803,GasA,0,Y,4,1652,0,0,7.564548299636891,1,0,2,0,2,1,0,6,6,2,Attchd,0,2,289.5745877038247,4,4,2,404,102,0,0,0,0,11,2009,WD,Normal,325000,22.158852058611227,30.325576130123963,3.0
1307,120,RL,10.171057204296956,Pave,0,Lvl,0,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,6,4,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94,2,4,PConc,2,3,3,5,0,5,0,1368,280.9352537568304,GasA,0,Y,4,1368,0,0,7.368240074479498,0,0,2,0,2,1,2,6,6,1,Attchd,1,2,181.71639905887804,4,4,2,132,35,0,0,0,0,9,2006,New,Partial,202500,21.084772434520865,18.16458604068752,2.0
1308,20,RL,10.367107497125458,Pave,3,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,4,4,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0,3,2,PConc,2,1,3,0,746,5,0,244,220.92937960303223,GasA,0,Y,4,990,0,0,7.032230742871424,1,0,1,0,3,1,3,5,6,0,Detchd,2,2,183.58894023363393,4,4,2,0,64,0,0,0,0,5,2009,WD,Normal,138000,19.34286857402667,11.395928407088501,2.0
1309,20,RM,10.893451409003882,Pave,3,Lvl,0,Inside,0,OldTown,Norm,Norm,1Fam,1Story,4,6,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,3,2,144,0,608,172,209.8827551628398,GasA,0,Y,4,1122,0,0,7.162191359722843,1,0,1,0,2,1,2,6,6,0,Attchd,2,2,198.41594373273853,4,4,2,0,36,0,0,0,0,5,2008,WD,Normal,147000,19.513950738901315,8.487589956957331,2.0
1310,20,RL,10.20793800707347,Pave,3,Lvl,0,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,5,4,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88,3,4,CBlock,2,3,3,2,1200,5,0,78,267.0888943280062,GasA,2,Y,4,1294,0,0,7.3104109283088885,1,0,2,0,3,1,2,6,6,0,Attchd,1,2,188.56102888281467,4,4,2,112,51,0,0,0,0,6,2008,WD,Normal,179200,20.742291951701112,17.957252752468914,3.0
1311,20,RL,11.40031681742173,Pave,3,Lvl,0,Inside,0,Crawfor,PosA,Norm,1Fam,1Story,6,7,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0,2,2,PConc,2,3,0,2,1406,5,0,496,358.7955577061605,GasA,4,Y,4,1902,0,0,7.711347147436841,1,0,2,0,3,1,0,7,6,2,Attchd,0,2,210.27602140543706,4,4,2,0,207,162,0,0,0,5,2010,WD,Normal,335000,22.9904790822053,26.263946075536914,3.0
1312,20,RL,10.483287928619257,Pave,3,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,6,4,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,2,4,PConc,2,3,3,2,925,5,0,349,266.4677204521193,GasA,0,Y,4,1274,0,0,7.294216798642085,1,0,2,0,3,1,2,6,6,0,Attchd,1,2,192.27026328289597,4,4,2,264,98,0,0,0,0,1,2007,New,Partial,203000,20.690749687238622,26.0345670133856,3.0
1313,60,RL,10.59257001332675,Pave,0,Lvl,0,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,7,4,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336,2,4,PConc,0,3,3,2,482,5,0,971,293.7960804011469,GasA,0,Y,4,1453,1357,0,8.118560243147723,0,0,2,1,4,1,2,9,6,1,Attchd,1,2,264.0610663298623,2,2,2,500,0,0,0,0,0,6,2007,WD,Normal,302000,23.681647542274607,30.162083769467433,2.5
1314,60,RL,11.172101760717654,Pave,0,Lvl,0,Corner,0,NoRidge,Norm,Norm,1Fam,2Story,8,4,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165,2,4,PConc,2,3,3,5,0,5,0,1393,284.7388979310633,GasA,0,Y,4,1422,1177,0,8.037039785859164,0,0,2,1,4,1,2,10,6,1,BuiltIn,0,3,272.3420573274104,4,4,2,668,30,0,0,0,0,5,2010,WD,Normal,333168,23.28106480809673,35.059747103205346,2.5
1315,20,RL,10.386258803854789,Pave,3,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,1Story,3,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,CBlock,3,3,3,4,732,5,0,216,213.92273469370136,GasA,0,Y,4,948,0,0,6.987243399235527,1,0,1,0,3,1,3,5,6,1,Detchd,2,1,118.26892625918688,4,4,2,0,36,0,0,0,0,10,2007,WD,Normal,119000,19.11855169585729,8.487589956957331,2.0
1316,60,RL,10.786446447027377,Pave,3,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0,3,4,CBlock,1,3,2,0,500,3,276,176,214.59346343481334,GasA,4,Y,4,1092,1020,0,7.820527517368182,0,0,2,1,4,1,3,9,6,2,Attchd,2,2,212.9908068939074,4,4,2,280,0,0,0,0,0,6,2008,WD,Normal,206900,21.72416653670356,23.131264012611528,2.5
1317,20,RL,10.6803171406267,Pave,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,4,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270,2,4,PConc,0,3,1,5,0,5,0,1622,318.80204615532216,GasA,0,Y,4,1630,0,0,7.550588865268552,1,0,2,0,3,1,0,8,6,1,Attchd,1,3,295.17257031911976,4,4,2,172,42,0,0,0,0,1,2009,WD,Normal,295493,22.066819385176466,20.41243772239815,3.0
1318,120,FV,9.523027978263856,Pave,3,Lvl,0,Corner,0,Somerst,Norm,Norm,TwnhsE,1Story,6,4,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,0,1,3,5,0,5,0,1352,278.4914325051219,GasA,0,Y,4,1352,0,0,7.3560044227180725,0,0,2,0,2,1,2,5,6,1,Attchd,1,2,179.2127127633988,4,4,2,0,241,0,0,0,0,4,2007,New,Partial,208900,21.01923318988316,21.576147245463414,2.0
1319,20,RL,11.17273851157128,Pave,1,Lvl,0,CulDSac,0,CollgCr,Norm,Norm,1Fam,1Story,7,4,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178,2,4,PConc,2,3,1,5,0,5,0,1753,337.71987242655524,GasA,0,Y,4,1787,0,0,7.646361694805402,0,0,2,0,3,1,2,7,6,1,Attchd,1,3,263.48776191997723,4,4,2,198,150,0,0,0,0,8,2006,WD,Normal,275000,22.56282604048814,25.56800178683175,2.0
1320,20,RL,10.678886780462966,Pave,3,Bnk,0,Inside,0,Edwards,Norm,Norm,1Fam,1Story,3,4,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132,3,4,PConc,3,3,3,0,492,5,0,372,199.66093546684243,GasA,0,Y,4,948,0,0,6.987243399235527,0,0,1,0,3,1,3,5,6,0,Attchd,2,1,107.10438099414239,4,4,2,0,0,0,0,0,0,2,2007,WD,Normal,111000,18.88631954893715,0.0,1.0
1321,20,RL,10.4196895772542,Pave,3,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,2,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0,3,4,CBlock,3,3,3,0,189,4,661,628,297.5410407910666,GasA,2,Y,4,1478,0,0,7.448697504123805,1,0,1,1,3,1,3,6,6,2,Attchd,1,2,171.65232241736078,4,4,2,114,0,0,0,216,0,6,2009,WD,Normal,156500,21.519816077770404,24.951916970638493,2.5
1322,20,RL,10.107662463352321,Pave,0,Lvl,0,Corner,0,BrkSide,Feedr,Norm,1Fam,1Story,2,5,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0,3,4,CBlock,-1,-1,-1,-1,0,-1,0,0,0.0,Floor,4,N,4,720,0,0,6.702055474297389,0,0,1,0,2,1,3,4,6,0,Detchd,2,1,120.67834432603183,4,1,2,0,0,0,0,0,0,7,2008,WD,Normal,72500,14.622638866286383,0.0,1.0
1323,60,RL,10.675108663984547,Pave,0,Lvl,0,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,6,4,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0,2,4,PConc,2,3,3,2,674,5,0,76,179.7111483553963,GasA,0,Y,4,1061,862,0,7.722791075952463,1,0,2,1,3,1,2,8,6,1,Attchd,1,2,209.36929350743188,4,4,2,240,39,0,0,0,0,6,2010,WD,Normal,190000,20.955160708277525,23.093008553855178,3.5
1324,30,RL,9.823020144009911,Pave,3,HLS,0,Inside,0,BrkSide,Norm,Norm,1Fam,1Story,3,6,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0,1,4,CBlock,3,3,3,3,280,5,0,140,116.65975873012637,GasA,2,Y,4,708,0,0,6.684649553605067,0,0,1,0,2,1,1,5,6,0,,-1,0,0.0,-1,-1,2,164,0,0,0,0,0,12,2009,WD,Normal,82500,16.589730212515413,18.009358124419297,1.0
1325,20,RL,10.64876527895999,Pave,3,Lvl,0,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,4,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428,2,4,PConc,0,3,0,5,0,5,0,1795,343.7062878022731,GasA,0,Y,4,1795,0,0,7.651015142714428,0,0,2,0,2,1,2,7,6,1,Attchd,1,3,304.91050492481884,4,4,2,0,49,0,0,0,0,2,2007,New,Partial,147000,22.64569324883036,9.95577042729428,2.0
1326,30,RM,9.327805933081825,Pave,3,Lvl,0,Inside,0,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0,3,4,BrkTil,3,0,3,5,0,5,0,796,187.84985781491872,GasA,1,N,4,796,0,0,6.806020537902024,0,0,1,0,2,1,3,5,6,0,,-1,0,0.0,-1,-1,0,0,0,100,0,0,0,1,2008,WD,Normal,55000,18.235440477895462,14.203706153706744,1.0
1327,30,RH,9.535200951757382,Pave,3,Bnk,0,Inside,1,Edwards,Norm,Norm,1Fam,1Story,2,5,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,BrkTil,3,3,3,4,544,5,0,0,141.48651864626376,GasA,0,Y,4,774,0,0,6.776975783396275,0,0,1,0,3,1,2,6,6,0,,-1,0,0.0,-1,-1,2,0,0,286,0,0,0,5,2007,WD,Normal,79000,17.31800684479708,23.35915846369133,1.0
1328,20,RL,10.102309313640163,Pave,3,Lvl,0,Inside,0,Mitchel,Norm,Norm,1Fam,1Story,4,8,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0,2,2,CBlock,3,3,3,0,641,5,0,175,191.3500241353408,GasA,0,Y,4,816,0,0,6.8317411556674745,0,1,1,0,3,1,2,5,6,1,Attchd,2,1,112.71848153283588,4,4,2,0,0,0,0,0,0,10,2008,WD,Normal,130500,18.358804712231095,0.0,1.5
1329,50,RM,10.707851434717458,Pave,3,Lvl,0,Corner,0,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,2,2,BrkTil,2,3,3,3,493,5,0,1017,302.3106356571841,GasW,0,Y,4,1584,1208,0,8.11184744765541,0,0,2,0,5,1,3,8,4,2,Detchd,2,2,195.9630276567024,1,4,2,0,547,0,0,480,0,6,2008,WD,Normal,256000,23.737642787757572,41.660467878084965,2.0
1330,60,RL,10.523223647481124,Pave,0,Lvl,0,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,4,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0,3,4,PConc,2,3,3,5,0,5,0,935,211.73775886716047,GasA,2,Y,4,955,677,0,7.551865618743883,0,0,2,1,3,1,3,8,6,1,Attchd,0,2,177.95783925143613,4,4,2,0,28,0,0,0,0,6,2006,WD,Normal,176500,20.731585109680804,7.428636354680307,2.5
1331,20,RL,10.650625886654035,Pave,3,Lvl,0,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,4,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410,2,4,PConc,2,1,0,5,0,5,0,1588,313.8279880876595,GasA,0,Y,4,1588,0,0,7.523411187651638,0,0,2,0,3,1,2,7,6,1,Attchd,1,3,285.35961195284864,4,4,2,144,45,0,0,0,0,12,2007,WD,Normal,227000,21.93021613684342,19.256814966620983,2.0
1332,80,RL,10.750492291534735,Pave,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,SLvl,4,4,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,0,0,483,5,0,428,207.68305376973512,GasA,2,Y,4,954,0,0,6.993790004510993,0,0,1,0,3,1,3,6,6,0,Detchd,2,2,212.9908068939074,4,4,2,0,0,0,0,0,0,7,2006,WD,Normal,132500,19.033802104452544,0.0,1.0
1333,20,RL,10.492711260395911,Pave,3,Lvl,0,Inside,1,Edwards,Norm,Norm,1Fam,1Story,3,5,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,2,0,690,5,0,126,191.3500241353408,GasA,0,Y,4,816,0,0,6.8317411556674745,1,0,1,0,2,1,3,3,6,1,Detchd,2,1,121.02163915957841,1,1,2,0,0,0,0,0,0,5,2009,WD,Normal,100000,18.358804712231095,0.0,2.0
1334,50,RM,10.21654718199229,Pave,3,Lvl,0,Corner,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,CBlock,3,3,3,5,0,5,0,803,189.07748953850975,GasA,0,Y,4,803,557,0,7.362140129482733,0,0,1,1,2,1,2,6,6,0,Detchd,2,1,124.10131565997614,4,4,2,0,65,190,0,0,0,7,2006,WD,Normal,125500,19.80690047304639,22.150034104258403,1.5
1335,160,RM,8.77950909117177,Pave,3,Lvl,0,Inside,0,BrDale,Norm,Norm,TwnhsE,2Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,312,3,4,CBlock,3,3,3,3,765,5,0,0,182.37897747363124,GasA,4,Y,4,765,600,0,7.365956759398029,0,0,1,1,3,1,3,7,2,0,Attchd,2,2,171.01884978934424,4,4,2,0,36,0,0,0,0,5,2009,WD,Normal,125000,19.725554795876928,8.487589956957331,1.5
1336,20,RL,10.603335348291623,Pave,3,Lvl,0,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,5,4,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360,3,4,CBlock,2,3,3,0,686,5,0,664,278.18542719506513,GasA,4,Y,4,1334,0,0,7.342066125387843,0,1,2,0,2,1,3,6,6,1,Attchd,1,2,229.11685043264484,4,4,2,0,16,0,0,0,0,4,2009,WD,Normal,167900,20.97796234307951,5.454429511368708,2.5
1337,90,RL,10.54663650790021,Pave,0,Lvl,0,Inside,0,NWAmes,Feedr,Norm,Duplex,1Story,4,4,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564,3,4,CBlock,3,3,3,5,0,5,0,1656,323.7490421406038,GasA,4,Y,4,1656,0,0,7.567066515904705,0,0,2,0,4,2,3,8,6,0,Detchd,2,2,191.65321379462418,4,4,2,0,211,0,0,0,0,11,2008,WD,Normal,135000,22.17291014769324,20.278022876438847,2.0
1338,30,RM,9.48834074356047,Pave,0,Bnk,0,Corner,1,OldTown,Feedr,Norm,1Fam,1Story,3,3,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,CBlock,3,3,3,5,0,5,0,693,169.44339827514955,Grav,1,N,0,693,0,0,6.6624754627785885,0,0,1,0,2,1,1,4,6,0,,-1,0,0.0,-1,-1,0,0,20,0,0,0,0,3,2006,WD,Normal,52500,17.558687697664777,6.182917202499211,1.0
1339,60,RL,11.046076380857166,Pave,0,Lvl,0,Corner,0,CollgCr,Norm,Norm,1Fam,2Story,6,4,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,3,3,2,700,5,0,216,208.53005285610442,GasA,0,Y,4,920,941,0,7.6886376989164456,1,0,2,1,3,1,2,8,6,0,BuiltIn,1,2,187.32087622493034,4,4,2,146,91,0,0,0,0,6,2006,WD,Normal,200000,21.167873662800748,21.408665557508705,3.5
1340,20,RL,10.590906266840102,Pave,0,Lvl,0,Corner,0,CollgCr,Norm,Norm,1Fam,1Story,4,6,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0,3,2,CBlock,3,3,2,4,360,5,0,504,199.66093546684243,GasA,0,Y,4,864,0,0,6.891001527359686,0,0,1,0,3,1,3,5,6,0,Attchd,1,1,121.02163915957841,4,4,2,0,0,0,0,0,0,6,2006,WD,Normal,128500,18.64550585425252,0.0,1.0
